cell_index,x,y,dist_along_px,dist_along_um,Ki67,HER2,EGFR,CD44
490812,26619.245454545453,7508.6,327.8201261796211,213.08308201675374,7251.690909090909,15401.218181818182,4288.181818181818,1984.009090909091
490823,26410.974169741698,7512.468634686347,147.4101345049708,95.81658742823103,2573.656826568266,11603.10332103321,2516.254612546126,18512.9926199262
490831,26561.625,7511.125,277.1572985790717,180.1522440763966,5597.541666666667,15419.375,3644.0,3004.375
490853,26590.992125984252,7511.496062992126,302.123004642069,196.37995301734486,7761.511811023622,13520.251968503935,4457.40157480315,2906.1181102362207
490874,26505.089285714286,7512.125,228.21046844027958,148.33680448618173,2899.7946428571427,14150.36607142857,3370.098214285714,6255.660714285715
490884,26518.57471264368,7515.091954022989,238.23198365616472,154.85078937650707,3213.0459770114944,16230.69540229885,4404.436781609195,7198.149425287356
490885,26543.481751824816,7516.379562043796,258.9041333341888,168.28768666722274,3300.832116788321,13347.861313868612,3202.890510948905,5413.014598540146
490903,26378.74796747967,7518.951219512195,116.4593571622,75.69858215543,2112.951219512195,13089.69105691057,2263.479674796748,15924.008130081302
490904,26614.40157480315,7520.645669291339,317.4561724943247,206.34651212131104,6443.55905511811,15033.299212598426,4720.48031496063,2295.228346456693
490911,26370.359375,7517.9375,109.79631644231874,71.36760568750718,1884.96875,10141.015625,2071.390625,13492.53125
490912,26602.2323943662,7517.450704225352,308.6798436624263,200.64189838057712,29307.98591549296,13276.11971830986,5665.485915492958,2575.387323943662
490913,26625.288659793816,7516.484536082474,328.9292861868415,213.804036021447,6966.59793814433,16373.814432989691,4441.309278350515,2024.5463917525776
490921,26438.12213740458,7519.007633587787,167.29271595027288,108.74026536767738,2253.977099236641,9973.2213740458,2762.1832061068703,11756.412213740456
490922,26534.492307692308,7519.592307692307,249.54590267690145,162.20483673998595,3085.9461538461537,16947.9,4053.3846153846152,6039.261538461538
490931,26575.558823529413,7519.713235294118,284.66285572345987,185.03085622024892,22013.71323529412,16620.66176470588,4711.617647058823,5799.713235294118
490937,26446.964285714286,7519.226190476191,174.75452422458326,113.59044074597912,2463.0119047619046,9700.57142857143,3058.75,7304.071428571428
490938,26504.32298136646,7523.726708074534,221.5685848437265,144.01958014842225,2814.614906832298,13508.73291925466,3713.76397515528,5457.310559006211
490939,26558.258333333335,7519.841666666666,269.7762539765658,175.35456508476776,32924.625,14427.808333333332,3584.875,3753.275
490940,26586.506024096387,7520.746987951808,293.5073746969778,190.7797935530356,5848.253012048192,18057.14457831325,4670.530120481928,3197.0361445783133
490953,26593.232804232804,7527.576719576719,295.7462982155241,192.23509384009068,5929.476190476191,15444.137566137566,5173.888888888889,2889.5449735449733
490978,26567.76923076923,7523.589743589743,275.9900276451077,179.39351796932002,42492.35897435898,13218.192307692309,4103.666666666667,2980.4871794871797
490989,26409.96568627451,7526.936274509804,139.08222772513534,90.40344802133798,3233.5,8958.323529411764,2616.093137254902,17519.632352941175
490990,26516.26923076923,7524.326923076923,231.49259825326845,150.4701888646245,3023.7884615384614,14957.307692307691,3658.423076923077,5517.826923076923
490991,26620.47107438017,7528.338842975207,318.68658308098094,207.1462790026376,4860.619834710744,15838.07438016529,3766.842975206612,2241.6115702479337
491001,26525.57352941177,7525.10294117647,239.062704668705,155.39075803465826,3642.1323529411766,15834.529411764706,3605.058823529412,7206.514705882353
491002,26605.55319148936,7526.127659574468,307.0480551441328,199.5812358436863,9202.765957446809,16489.255319148935,5491.787234042553,2604.127659574468
491017,26504.89256198347,7532.107438016529,217.73281171247834,141.52632761311094,2720.7685950413224,13957.206611570247,3263.9752066115702,4687.247933884298
491033,26472.90625,7530.052083333333,191.39234097655236,124.40502163475904,2316.6458333333335,11289.385416666666,2874.7239583333335,8219.09375
491034,26485.850340136058,7529.238095238095,202.90074877927418,131.8854867065282,2321.5510204081634,14443.768707482994,3126.2108843537417,13458.054421768707
491035,26548.863636363636,7527.681818181818,257.68354250395606,167.49430262757144,8327.560606060606,11743.35606060606,3336.9545454545455,2917.8636363636365
491048,26534.5401459854,7530.788321167884,243.8107504259351,158.47698777685784,4880.905109489051,13832.839416058394,3400.116788321168,4520.489051094891
491049,26559.733333333337,7532.214814814814,264.6563744606765,172.02664339943973,7334.933333333333,14241.85925925926,3439.362962962963,2432.0592592592593
491057,26434.215789473685,7532.068421052632,157.20818290047956,102.18531888531172,4428.163157894737,10842.268421052631,2767.0947368421052,18703.763157894737
491072,26516.64077669903,7531.922330097087,227.89233586320285,148.13001831108184,3199.019417475728,15467.233009708738,3550.2038834951454,3892.1553398058254
491073,26572.62162162162,7531.310810810811,276.16342009016006,179.50622305860404,8781.013513513513,18639.932432432433,3579.310810810811,4982.108108108108
